,mass A,,
t,x,y,
0.000,-0.367,-9.680
0.033,,
0.067,,
0.100,-0.416,-9.191
0.133,,
0.167,,
0.200,-0.562,-7.333
0.234,,
0.267,,
0.300,-0.220,-4.889
0.334,,
0.367,,
0.400,0.122,-2.640
0.434,,
0.467,,
0.500,0.416,-2.053
0.534,,
0.567,,
0.601,1.100,-3.129
0.634,,
0.667,,
0.701,1.100,-5.427
0.734,,
0.767,,
0.801,1.344,-8.018
0.834,,
0.868,,
0.901,1.100,-9.191
0.934,,
0.968,,
1.001,0.709,-8.898
1.034,,
1.068,,
1.101,0.122,-6.991
1.134,,
1.168,,
1.201,-0.464,-4.302
1.235,,
1.268,,
1.301,-0.562,-2.689
1.335,,
1.368,,
1.401,-0.709,-2.151
1.435,,
1.468,,
1.502,-0.611,-3.813
1.535,,
1.568,,
1.602,-0.416,-6.111
1.635,,
1.668,,
1.702,7.333E-2,-8.164
1.735,,
1.768,,
1.802,0.513,-8.800
1.835,,
1.869,,
1.902,0.953,-8.164
1.935,,
1.969,,
2.002,1.247,-5.916
2.035,,
2.069,,
2.102,1.198,-3.618
2.135,,
2.169,,
2.202,0.904,-2.249
2.236,,
2.269,,
2.302,0.660,-2.444
2.336,,
2.369,,
2.402,0.269,-4.351
2.436,,
2.469,,
2.502,-0.171,-6.844
2.536,,
2.569,,
2.603,-0.464,-8.849
2.636,,
2.669,,
2.703,-0.562,-9.387
2.736,,
2.769,,
2.803,-0.269,-7.773
2.836,,
2.870,,
2.903,-7.333E-2,-5.622
2.936,,
2.970,,
3.003,0.367,-3.276
3.036,,
3.070,,
3.103,0.660,-2.151
3.136,,
3.170,,
3.203,0.807,-2.787
3.237,,
3.270,,
3.303,0.660,-4.938
3.337,,
3.370,,
3.403,0.611,-7.333
3.437,,
3.470,,
3.503,0.318,-8.898
3.537,,
3.570,,
3.604,7.333E-2,-9.044
3.637,,
3.670,,
3.704,-0.122,-7.480
3.737,,
3.770,,
3.804,-7.333E-2,-4.889
3.837,,
3.871,,
3.904,-7.333E-2,-2.933
3.937,,
3.971,,
4.004,7.333E-2,-2.347
4.037,,
4.071,,
4.104,0.269,-3.276
4.137,,
4.171,,
4.204,0.611,-5.573
4.238,,
4.271,,
4.304,0.758,-7.969
4.338,,
4.371,,
