,mass A,,
t,x,y,
0.000,3.791,-26.54
0.033,,
0.067,,
0.100,3.840,-24.38
0.133,,
0.167,,
0.200,4.184,-21.43
0.234,,
0.267,,
0.300,4.430,-18.98
0.334,,
0.367,,
0.400,4.724,-18.14
0.434,,
0.467,,
0.500,5.019,-19.03
0.534,,
0.567,,
0.601,5.117,-21.04
0.634,,
0.667,,
0.701,5.215,-23.40
0.734,,
0.767,,
0.801,5.068,-24.97
0.834,,
0.868,,
0.901,4.675,-25.22
0.934,,
0.968,,
1.001,4.184,-23.99
1.034,,
1.068,,
1.101,3.890,-21.73
1.134,,
1.168,,
1.201,3.644,-19.42
1.235,,
1.268,,
1.301,3.742,-18.78
1.335,,
1.368,,
1.401,3.791,-19.67
1.435,,
1.468,,
1.502,3.840,-21.78
1.535,,
1.568,,
1.602,4.233,-23.99
1.635,,
1.668,,
1.702,4.724,-25.02
1.735,,
1.768,,
1.802,5.117,-24.63
1.835,,
1.869,,
1.902,5.019,-23.20
1.935,,
1.969,,
2.002,5.068,-20.89
2.035,,
2.069,,
2.102,4.872,-19.03
2.135,,
2.169,,
2.202,4.724,-18.68
2.236,,
2.269,,
2.302,4.479,-19.86
2.336,,
2.369,,
2.402,4.086,-22.12
2.436,,
2.469,,
2.502,3.890,-24.72
2.536,,
2.569,,
2.603,3.693,-26.25
2.636,,
2.669,,
2.703,3.890,-25.61
2.736,,
2.769,,
2.803,4.233,-23.60
2.836,,
2.870,,
2.903,4.528,-20.99
2.936,,
2.970,,
3.003,4.773,-19.13
3.036,,
3.070,,
3.103,4.970,-18.78
3.136,,
3.170,,
3.203,5.166,-19.62
3.237,,
3.270,,
3.303,5.166,-21.63
3.337,,
3.370,,
3.403,5.117,-23.55
3.437,,
3.470,,
3.503,4.675,-24.97
3.537,,
3.570,,
3.604,4.430,-25.12
3.637,,
3.670,,
3.704,3.988,-23.74
3.737,,
3.770,,
3.804,3.693,-21.43
3.837,,
3.871,,
3.904,3.595,-19.62
