,mass A,,
t,x,y,
0.000,-0.581,-7.693
0.033,,
0.067,,
0.100,-0.537,-6.977
0.133,,
0.167,,
0.200,-0.492,-4.741
0.234,,
0.267,,
0.300,-0.492,-2.147
0.334,,
0.367,,
0.400,-0.403,-1.163
0.434,,
0.467,,
0.500,-0.313,-1.610
0.534,,
0.567,,
0.601,-0.134,-3.712
0.634,,
0.667,,
0.701,-8.945E-2,-6.083
0.734,,
0.767,,
0.801,-0.224,-7.290
0.834,,
0.868,,
0.901,-0.268,-6.619
0.934,,
0.968,,
1.001,-0.268,-4.473
1.034,,
1.068,,
1.101,-0.626,-1.744
1.134,,
1.168,,
1.201,-0.716,-1.029
1.235,,
1.268,,
1.301,-0.805,-2.057
1.335,,
1.368,,
1.401,-0.760,-4.249
1.435,,
1.468,,
1.502,-0.581,-6.485
1.535,,
1.568,,
1.602,-0.447,-7.380
1.635,,
1.668,,
1.702,-0.134,-6.396
1.735,,
1.768,,
1.802,4.473E-2,-4.070
1.835,,
1.869,,
1.902,0.134,-2.102
1.935,,
1.969,,
2.002,4.473E-2,-1.163
2.035,,
2.069,,
2.102,-0.134,-1.968
2.135,,
2.169,,
2.202,-0.403,-4.070
2.236,,
2.269,,
2.302,-0.581,-6.351
2.336,,
2.369,,
2.402,-0.671,-7.424
2.436,,
2.469,,
2.502,-0.760,-6.530
2.536,,
2.569,,
2.603,-0.537,-4.070
2.636,,
2.669,,
2.703,-0.358,-1.878
2.736,,
2.769,,
2.803,-0.179,-1.073
2.836,,
2.870,,
2.903,-0.268,-2.147
2.936,,
2.970,,
3.003,-8.945E-2,-4.294
3.036,,
3.070,,
3.103,-8.945E-2,-6.351
3.136,,
3.170,,
3.203,0.000,-7.156
3.237,,
3.270,,
3.303,-0.224,-6.083
3.337,,
3.370,,
3.403,-0.224,-3.891
3.437,,
3.470,,
3.503,-0.358,-1.923
3.537,,
3.570,,
3.604,-0.537,-1.163
3.637,,
3.670,,
3.704,-0.537,-2.236
3.737,,
3.770,,
3.804,-0.581,-4.696
3.837,,
3.871,,
3.904,-0.581,-6.843
3.937,,
3.971,,
4.004,-0.358,-7.380
4.037,,
4.071,,
4.104,-8.945E-2,-5.949
4.137,,
4.171,,
4.204,8.945E-2,-3.802
4.238,,
4.271,,
4.304,0.134,-1.744
4.338,,
4.371,,
4.404,0.179,-1.252
4.438,,
4.471,,
4.505,4.473E-2,-2.370
4.538,,
4.571,,
4.605,-0.179,-4.517
4.638,,
4.671,,
4.705,-0.313,-6.575
4.738,,
4.771,,
4.805,-0.492,-7.246
4.838,,
4.872,,
4.905,-0.581,-6.038
4.938,,
4.972,,
5.005,-0.537,-3.891
5.038,,
5.072,,
5.105,-0.447,-1.744
5.138,,
5.172,,
5.205,-0.313,-1.208
5.239,,
5.272,,
5.305,-0.224,-2.549
5.339,,
5.372,,
5.405,-0.224,-4.786
5.439,,
5.472,,
5.505,-0.134,-6.709
5.539,,
5.572,,
5.606,-0.134,-7.111
5.639,,
5.672,,
5.706,-8.945E-2,-5.770
5.739,,
5.772,,
5.806,0.000,-3.489
5.839,,
5.873,,
5.906,-0.358,-1.565
5.939,,
5.973,,
6.006,-0.313,-1.297
6.039,,
6.073,,
6.106,-0.581,-2.907
6.139,,
6.173,,
6.206,-0.626,-5.188
6.240,,
6.273,,
6.306,-0.492,-6.977
6.340,,
6.373,,
6.406,-0.492,-7.290
6.440,,
6.473,,
6.506,-0.224,-5.501
6.540,,
6.573,,
6.607,-8.945E-2,-3.399
6.640,,
6.673,,
6.707,8.945E-2,-1.610
6.740,,
6.773,,
6.807,0.134,-1.252
6.840,,
6.874,,
6.907,4.473E-2,-2.684
6.940,,
6.974,,
7.007,-4.473E-2,-5.188
7.040,,
7.074,,
7.107,-0.224,-6.843
7.140,,
7.174,,
7.207,-0.447,-7.156
7.241,,
7.274,,
7.307,-0.537,-5.635
7.341,,
7.374,,
7.407,-0.581,-3.176
7.441,,
7.474,,
7.508,-0.447,-1.610
7.541,,
7.574,,
7.608,-0.447,-1.476
7.641,,
7.674,,
7.708,-0.268,-3.176
7.741,,
7.774,,
7.808,-0.179,-5.367
7.841,,
7.875,,
7.908,-0.179,-6.754
7.941,,
7.975,,
8.008,-8.945E-2,-6.843
8.041,,
8.075,,
8.108,-4.473E-2,-5.233
8.141,,
8.175,,
8.208,-8.945E-2,-2.997
8.242,,
8.275,,
8.308,-0.134,-1.431
8.342,,
8.375,,
8.408,-0.403,-1.431
8.442,,
8.475,,
8.508,-0.358,-3.086
8.542,,
8.575,,
8.609,-0.537,-5.501
8.642,,
8.675,,
8.709,-0.537,-7.335
8.742,,
8.775,,
8.809,-0.403,-7.156
8.842,,
8.876,,
8.909,-0.224,-5.233
8.942,,
8.976,,
9.009,-0.179,-2.862
9.042,,
9.076,,
9.109,-8.945E-2,-1.386
9.142,,
9.176,,
9.209,-8.945E-2,-1.476
9.243,,
9.276,,
9.309,8.945E-2,-3.041
9.343,,
9.376,,
9.409,-0.134,-5.367
9.443,,
9.476,,
9.509,-0.358,-6.932
9.543,,
9.576,,
9.610,-0.492,-6.932
9.643,,
9.676,,
9.710,-0.581,-5.233
9.743,,
9.776,,
9.810,-0.626,-3.041
9.843,,
9.877,,
9.910,-0.403,-1.386
9.943,,
9.977,,
10.010,-0.403,-1.700
10.043,,
10.077,,
10.110,-0.358,-3.489
10.143,,
10.177,,
10.210,-0.268,-5.591
10.244,,
10.277,,
10.310,-0.179,-7.111
10.344,,
10.377,,
10.410,-8.945E-2,-6.709
10.444,,
10.477,,
10.511,-8.945E-2,-5.009
10.544,,
10.577,,
10.611,-4.473E-2,-2.952
10.644,,
10.677,,
10.711,-0.134,-1.342
10.744,,
10.777,,
10.811,-0.268,-1.834
10.844,,
10.878,,
10.911,-0.358,-3.489
10.944,,
10.978,,
11.011,-0.537,-5.725
11.044,,
11.078,,
11.111,-0.581,-7.290
11.144,,
11.178,,
11.211,-0.403,-6.843
11.245,,
11.278,,
11.311,-0.268,-4.920
11.345,,
11.378,,
11.411,-0.224,-2.594
11.445,,
11.478,,
11.511,-0.134,-1.431
11.545,,
11.578,,
11.612,0.000,-1.878
11.645,,
11.678,,
11.712,0.000,-3.578
11.745,,
11.778,,
11.812,-8.945E-2,-5.635
11.845,,
11.879,,
11.912,-0.313,-6.798
11.945,,
11.979,,
12.012,-0.403,-6.351
12.045,,
12.079,,
12.112,-0.447,-4.696
12.145,,
12.179,,
12.212,-0.537,-2.639
12.246,,
12.279,,
12.312,-0.447,-1.342
12.346,,
12.379,,
12.412,-0.403,-1.923
12.446,,
12.479,,
12.512,-0.403,-3.802
12.546,,
12.579,,
12.613,-0.358,-6.038
12.646,,
12.679,,
12.713,-0.313,-6.932
12.746,,
12.779,,
12.813,-0.268,-6.306
12.846,,
12.880,,
12.913,-0.134,-4.383
12.946,,
12.980,,
13.013,-8.945E-2,-2.236
13.046,,
13.080,,
13.113,0.000,-1.386
13.146,,
13.180,,
13.213,-0.224,-1.923
13.247,,
13.280,,
13.313,-0.358,-3.936
13.347,,
13.380,,
13.413,-0.537,-6.217
13.447,,
13.480,,
13.514,-0.671,-7.290
13.547,,
13.580,,
13.614,-0.492,-6.575
13.647,,
13.680,,
13.714,-0.358,-4.473
13.747,,
13.780,,
13.814,-0.224,-2.370
13.847,,
13.881,,
13.914,-4.473E-2,-1.431
13.947,,
13.981,,
14.014,0.000,-2.281
14.047,,
14.081,,
14.114,-4.473E-2,-3.936
14.147,,
14.181,,
14.214,-0.179,-6.038
14.248,,
14.281,,
14.314,-0.268,-6.977
14.348,,
14.381,,
14.414,-0.358,-6.306
14.448,,
14.481,,
14.514,-0.358,-4.249
14.548,,
14.581,,
14.615,-0.403,-2.281
14.648,,
14.681,,
14.715,-0.403,-1.252
14.748,,
14.781,,
14.815,-0.313,-2.460
14.848,,
14.882,,
14.915,-0.358,-4.294
14.948,,
14.982,,
15.015,-0.537,-6.262
15.048,,
15.082,,
15.115,-0.224,-7.514
15.148,,
