,mass A,,
t,x,y,
0.000,-0.219,-8.887
0.033,,
0.067,,
0.100,-0.267,-8.839
0.133,,
0.167,,
0.200,-0.461,-7.770
0.234,,
0.267,,
0.300,-0.316,-5.585
0.334,,
0.367,,
0.400,-0.121,-3.448
0.434,,
0.467,,
0.500,7.285E-2,-2.428
0.534,,
0.567,,
0.601,0.461,-2.817
0.634,,
0.667,,
0.701,0.510,-4.517
0.734,,
0.767,,
0.801,0.801,-6.799
0.834,,
0.868,,
0.901,0.753,-8.402
0.934,,
0.968,,
1.001,0.607,-8.742
1.034,,
1.068,,
1.101,0.364,-7.236
1.134,,
1.168,,
1.201,-0.121,-4.905
1.235,,
1.268,,
1.301,-0.413,-3.011
1.335,,
1.368,,
1.401,-0.558,-2.331
1.435,,
1.468,,
1.502,-0.316,-3.302
1.535,,
1.568,,
1.602,-0.364,-5.294
1.635,,
1.668,,
1.702,-2.428E-2,-7.576
1.735,,
1.768,,
1.802,0.267,-8.450
1.835,,
1.869,,
1.902,0.461,-7.868
1.935,,
1.969,,
2.002,0.656,-6.168
2.035,,
2.069,,
2.102,0.704,-4.079
2.135,,
2.169,,
2.202,0.656,-2.720
2.236,,
2.269,,
2.302,0.461,-2.623
2.336,,
2.369,,
2.402,0.316,-4.079
2.436,,
2.469,,
2.502,0.219,-6.411
2.536,,
2.569,,
2.603,-2.428E-2,-8.305
2.636,,
2.669,,
2.703,-0.316,-8.596
2.736,,
2.769,,
2.803,-0.316,-7.430
2.836,,
2.870,,
2.903,-0.316,-5.196
2.936,,
2.970,,
3.003,-0.121,-3.254
3.036,,
3.070,,
3.103,7.285E-2,-2.380
3.136,,
3.170,,
3.203,0.267,-3.060
3.237,,
3.270,,
3.303,0.656,-4.905
3.337,,
3.370,,
3.403,0.898,-7.042
3.437,,
3.470,,
3.503,0.801,-8.499
3.537,,
3.570,,
3.604,0.558,-8.353
3.637,,
3.670,,
3.704,0.267,-6.799
3.737,,
3.770,,
3.804,-0.219,-4.419
3.837,,
3.871,,
3.904,-0.510,-2.720
3.937,,
3.971,,
4.004,-0.510,-2.477
4.037,,
4.071,,
4.104,-0.558,-3.545
4.137,,
4.171,,
4.204,-0.413,-5.779
4.238,,
4.271,,
4.304,2.428E-2,-7.722
4.338,,
4.371,,
4.404,0.413,-8.499
4.438,,
4.471,,
4.505,0.753,-7.722
4.538,,
4.571,,
4.605,0.947,-5.876
4.638,,
4.671,,
4.705,0.607,-3.691
4.738,,
4.771,,
4.805,0.656,-2.380
4.838,,
4.872,,
4.905,0.170,-2.574
4.938,,
4.972,,
5.005,0.121,-4.419
5.038,,
5.072,,
5.105,-0.170,-6.653
5.138,,
5.172,,
5.205,-0.364,-8.305
5.239,,
5.272,,
5.305,-0.364,-8.402
5.339,,
5.372,,
5.405,-0.219,-7.090
5.439,,
5.472,,
5.505,-2.428E-2,-4.857
5.539,,
5.572,,
5.606,0.121,-3.060
5.639,,
5.672,,
5.706,0.413,-2.283
5.739,,
5.772,,
5.806,0.607,-3.205
5.839,,
5.873,,
5.906,0.753,-5.294
5.939,,
5.973,,
6.006,0.801,-7.430
6.039,,
6.073,,
6.106,0.558,-8.353
6.139,,
6.173,,
6.206,0.170,-8.207
6.240,,
6.273,,
6.306,-0.170,-6.313
6.340,,
6.373,,
6.406,-0.364,-4.079
6.440,,
6.473,,
6.506,-0.461,-2.623
6.540,,
6.573,,
6.607,-0.510,-2.574
6.640,,
6.673,,
6.707,-0.316,-3.982
6.740,,
6.773,,
6.807,-0.121,-6.119
6.840,,
6.874,,
6.907,0.219,-7.868
6.940,,
6.974,,
7.007,0.558,-8.547
7.040,,
7.074,,
7.107,0.801,-7.625
7.140,,
7.174,,
7.207,0.704,-5.294
7.241,,
7.274,,
7.307,0.558,-3.594
7.341,,
7.374,,
7.407,0.316,-2.623
7.441,,
7.474,,
7.508,0.219,-2.962
7.541,,
7.574,,
7.608,2.428E-2,-4.954
7.641,,
7.674,,
7.708,-7.285E-2,-7.090
7.741,,
7.774,,
7.808,-0.170,-8.450
7.841,,
7.875,,
7.908,-0.219,-8.110
7.941,,
7.975,,
8.008,-0.170,-6.751
8.041,,
8.075,,
8.108,-2.428E-2,-4.565
8.141,,
8.175,,
8.208,0.170,-2.817
8.242,,
8.275,,
8.308,0.267,-2.623
8.342,,
8.375,,
8.408,0.510,-3.448
8.442,,
8.475,,
8.508,0.704,-5.585
8.542,,
8.575,,
8.609,0.801,-7.673
8.642,,
8.675,,
8.709,0.607,-8.596
8.742,,
8.775,,
8.809,0.170,-7.819
8.842,,
8.876,,
8.909,-0.219,-5.925
8.942,,
8.976,,
9.009,-0.413,-3.934
9.042,,
9.076,,
9.109,-0.461,-2.574
9.142,,
9.176,,
9.209,-0.510,-2.817
9.243,,
9.276,,
9.309,-0.364,-4.468
9.343,,
9.376,,
9.409,2.428E-2,-6.411
9.443,,
9.476,,
9.509,0.316,-8.013
9.543,,
9.576,,
9.610,0.656,-8.207
9.643,,
9.676,,
9.710,0.898,-6.945
9.743,,
9.776,,
9.810,0.801,-5.148
9.843,,
9.877,,
9.910,0.316,-3.254
9.943,,
9.977,,
10.010,0.170,-2.477
10.043,,
10.077,,
10.110,-2.428E-2,-3.400
10.143,,
10.177,,
10.210,-0.170,-5.488
10.244,,
10.277,,
10.310,-0.413,-7.430
10.344,,
10.377,,
10.410,-0.316,-8.547
10.444,,
10.477,,
10.511,-0.121,-8.013
10.544,,
10.577,,
10.611,0.121,-6.216
10.644,,
10.677,,
10.711,0.267,-4.031
10.744,,
10.777,,
10.811,0.364,-2.671
10.844,,
10.878,,
10.911,0.656,-2.623
10.944,,
10.978,,
11.011,0.558,-4.031
11.044,,
11.078,,
11.111,0.510,-6.119
