,mass A,,
t,x,y,
0.000,-0.193,-1.492
0.033,,
0.067,,
0.100,0.193,1.155
0.133,,
0.167,,
0.200,0.481,0.915
0.234,,
0.267,,
0.300,0.626,-2.214
0.334,,
0.367,,
0.400,1.059,-5.873
0.434,,
0.467,,
0.500,0.770,-7.654
0.534,,
0.567,,
0.601,0.289,-6.017
0.634,,
0.667,,
0.701,-0.144,-2.262
0.734,,
0.767,,
0.801,-0.770,0.818
0.834,,
0.868,,
0.901,-0.770,1.203
0.934,,
0.968,,
1.001,-1.011,-1.444
1.034,,
1.068,,
1.101,-1.252,-5.247
1.134,,
1.168,,
1.201,-0.674,-7.413
1.235,,
1.268,,
1.301,0.385,-6.499
1.335,,
1.368,,
1.401,1.011,-3.033
1.435,,
1.468,,
1.502,1.444,-9.628E-2
1.535,,
1.568,,
1.602,1.300,1.011
1.635,,
1.668,,
1.702,0.963,-0.770
1.735,,
1.768,,
1.802,0.674,-3.995
1.835,,
1.869,,
1.902,0.385,-6.691
1.935,,
1.969,,
2.002,-0.530,-6.836
2.035,,
2.069,,
2.102,-0.866,-3.995
2.135,,
2.169,,
2.202,-0.866,-0.578
2.236,,
2.269,,
2.302,-0.578,1.059
2.336,,
2.369,,
2.402,-0.433,-0.289
2.436,,
2.469,,
2.502,-0.289,-3.514
2.536,,
2.569,,
2.603,0.144,-6.499
2.636,,
2.669,,
2.703,0.674,-6.980
2.736,,
2.769,,
2.803,0.770,-4.573
2.836,,
2.870,,
2.903,0.770,-1.444
2.936,,
2.970,,
3.003,0.578,0.722
3.036,,
3.070,,
3.103,0.337,4.814E-2
3.136,,
3.170,,
3.203,4.814E-2,-2.599
3.237,,
3.270,,
3.303,-9.628E-2,-5.825
3.337,,
3.370,,
3.403,-0.385,-7.221
3.437,,
3.470,,
3.503,-0.193,-5.536
3.537,,
3.570,,
3.604,-4.814E-2,-2.166
3.637,,
3.670,,
3.704,4.814E-2,0.481
3.737,,
3.770,,
3.804,0.241,0.481
3.837,,
3.871,,
3.904,0.674,-2.022
3.937,,
3.971,,
4.004,0.770,-5.440
4.037,,
4.071,,
4.104,0.626,-6.980
4.137,,
4.171,,
4.204,0.241,-5.632
4.238,,
4.271,,
4.304,-4.814E-2,-2.696
4.338,,
4.371,,
4.404,-0.337,-3.553E-15
4.438,,
4.471,,
4.505,-0.433,0.530
4.538,,
4.571,,
4.605,-0.674,-1.444
4.638,,
4.671,,
4.705,-0.626,-4.910
4.738,,
4.771,,
4.805,-0.289,-6.980
4.838,,
4.872,,
4.905,0.433,-6.450
4.938,,
4.972,,
5.005,0.963,-3.322
5.038,,
5.072,,
5.105,0.963,-0.433
5.138,,
5.172,,
5.205,0.963,0.433
5.239,,
5.272,,
5.305,0.866,-1.011
5.339,,
5.372,,
5.405,0.770,-3.851
5.439,,
5.472,,
5.505,0.337,-6.402
5.539,,
5.572,,
5.606,-9.628E-2,-6.306
5.639,,
5.672,,
5.706,-0.722,-3.851
5.739,,
5.772,,
5.806,-0.770,-0.866
5.839,,
5.873,,
5.906,-0.578,0.433
5.939,,
5.973,,
6.006,-0.337,-0.722
6.039,,
6.073,,
6.106,-0.241,-3.418
6.139,,
6.173,,
6.206,4.814E-2,-6.065
6.240,,
6.273,,
6.306,0.530,-6.643
6.340,,
6.373,,
6.406,0.770,-4.718
6.440,,
6.473,,
6.506,0.818,-1.637
6.540,,
6.573,,
6.607,0.481,0.337
6.640,,
6.673,,
6.707,0.241,-0.193
6.740,,
6.773,,
6.807,0.193,-2.599
6.840,,
6.874,,
6.907,-9.628E-2,-5.584
6.940,,
6.974,,
7.007,-0.337,-6.836
7.040,,
7.074,,
7.107,-0.289,-5.054
7.140,,
7.174,,
7.207,-0.144,-2.262
7.241,,
7.274,,
7.307,4.814E-2,-4.814E-2
7.341,,
7.374,,
7.407,0.289,-0.144
7.441,,
7.474,,
7.508,0.481,-2.359
7.541,,
7.574,,
7.608,0.674,-5.343
7.641,,
7.674,,
7.708,0.530,-6.643
7.741,,
7.774,,
7.808,0.241,-5.391
7.841,,
7.875,,
7.908,0.000,-2.503
7.941,,
7.975,,
8.008,-0.337,-0.289
8.041,,
8.075,,
8.108,-0.674,0.144
8.141,,
8.175,,
8.208,-0.626,-2.022
8.242,,
8.275,,
8.308,-0.481,-4.573
8.342,,
8.375,,
8.408,-0.193,-6.643
8.442,,
8.475,,
8.508,0.385,-5.873
8.542,,
8.575,,
8.609,0.674,-3.225
8.642,,
8.675,,
8.709,0.770,-0.770
8.742,,
8.775,,
8.809,0.770,9.628E-2
8.842,,
8.876,,
8.909,0.722,-1.300
8.942,,
8.976,,
9.009,0.626,-3.947
9.042,,
9.076,,
9.109,0.144,-6.065
9.142,,
9.176,,
9.209,-0.337,-6.017
9.243,,
9.276,,
9.309,-0.530,-3.658
9.343,,
9.376,,
9.409,-0.578,-1.011
9.443,,
9.476,,
9.509,-0.481,9.628E-2
9.543,,
9.576,,
9.610,-0.337,-1.011
9.643,,
9.676,,
9.710,0.000,-3.562
9.743,,
9.776,,
9.810,0.193,-5.969
9.843,,
9.877,,
9.910,0.578,-6.354
9.943,,
9.977,,
10.010,0.722,-4.332
10.043,,
10.077,,
10.110,0.530,-1.300
10.143,,
10.177,,
10.210,0.289,9.628E-2
10.244,,
10.277,,
10.310,0.144,-0.578
10.344,,
10.377,,
10.410,-0.144,-2.985
10.444,,
10.477,,
10.511,-0.337,-5.584
10.544,,
10.577,,
10.611,-0.241,-6.258
10.644,,
10.677,,
10.711,-0.144,-4.718
10.744,,
10.777,,
10.811,9.628E-2,-1.974
10.844,,
10.878,,
10.911,0.241,-0.144
10.944,,
10.978,,
11.011,0.481,-0.481
11.044,,
11.078,,
11.111,0.626,-2.503
11.144,,
11.178,,
11.211,0.626,-5.199
11.245,,
11.278,,
11.311,0.337,-6.210
11.345,,
11.378,,
11.411,0.193,-5.054
11.445,,
11.478,,
11.511,-0.241,-2.503
11.545,,
11.578,,
11.612,-0.433,-0.385
11.645,,
11.678,,
11.712,-0.481,-0.241
11.745,,
11.778,,
11.812,-0.530,-1.926
11.845,,
11.879,,
11.912,-0.241,-4.573
11.945,,
11.979,,
12.012,-4.814E-2,-6.065
12.045,,
12.079,,
12.112,0.337,-5.488
12.145,,
12.179,,
12.212,0.722,-3.129
12.246,,
12.279,,
12.312,0.722,-0.915
12.346,,
12.379,,
12.412,0.674,-0.241
12.446,,
12.479,,
12.512,0.674,-1.540
12.546,,
12.579,,
12.613,0.337,-4.044
12.646,,
12.679,,
12.713,-4.814E-2,-5.969
12.746,,
12.779,,
12.813,-0.337,-5.680
12.846,,
12.880,,
12.913,-0.481,-3.514
12.946,,
12.980,,
13.013,-0.385,-1.155
13.046,,
13.080,,
13.113,-0.193,-9.628E-2
13.146,,
13.180,,
13.213,-4.814E-2,-1.348
13.247,,
13.280,,
13.313,0.144,-3.658
13.347,,
13.380,,
13.413,0.481,-5.873
13.447,,
13.480,,
13.514,0.481,-5.921
13.547,,
13.580,,
13.614,0.481,-4.044
13.647,,
13.680,,
13.714,0.144,-1.589
13.747,,
13.780,,
13.814,4.814E-2,-4.814E-2
13.847,,
13.881,,
13.914,-0.193,-0.963
13.947,,
13.981,,
14.014,-0.385,-3.129
14.047,,
14.081,,
14.114,-0.433,-5.343
14.147,,
14.181,,
14.214,-0.241,-6.065
14.248,,
14.281,,
14.314,0.144,-4.477
14.348,,
14.381,,
14.414,0.385,-2.022
14.448,,
14.481,,
14.514,0.481,-0.289
14.548,,
14.581,,
14.615,0.578,-0.385
14.648,,
14.681,,
14.715,0.818,-2.888
14.748,,
14.781,,
14.815,0.578,-5.103
14.848,,
14.882,,
