,mass A,,
t,x,y,
0.000,-0.242,1.064
0.033,,
0.067,,
0.100,-0.339,-1.306
0.133,,
0.167,,
0.200,-0.290,-4.595
0.234,,
0.267,,
0.300,-0.193,-6.626
0.334,,
0.367,,
0.400,9.674E-2,-5.853
0.434,,
0.467,,
0.500,0.242,-2.709
0.534,,
0.567,,
0.601,0.339,0.387
0.634,,
0.667,,
0.701,0.242,1.064
0.734,,
0.767,,
0.801,0.242,-1.209
0.834,,
0.868,,
0.901,0.290,-4.837
0.934,,
0.968,,
1.001,-0.145,-6.917
1.034,,
1.068,,
1.101,-0.193,-5.853
1.134,,
1.168,,
1.201,-0.290,-2.757
1.235,,
1.268,,
1.301,-0.339,4.837E-2
1.335,,
1.368,,
1.401,-0.290,0.726
1.435,,
1.468,,
1.502,-0.242,-0.580
1.535,,
1.568,,
1.602,-0.145,-3.289
1.635,,
1.668,,
1.702,-9.674E-2,-5.949
1.735,,
1.768,,
1.802,0.290,-6.578
1.835,,
1.869,,
1.902,0.435,-4.256
1.935,,
1.969,,
2.002,0.290,-0.774
2.035,,
2.069,,
2.102,0.290,1.161
2.135,,
2.169,,
2.202,0.242,-9.674E-2
2.236,,
2.269,,
2.302,-9.674E-2,-2.999
2.336,,
2.369,,
2.402,-0.193,-5.949
2.436,,
2.469,,
2.502,-0.242,-6.481
2.536,,
2.569,,
2.603,-9.674E-2,-4.256
2.636,,
2.669,,
2.703,-9.674E-2,-1.209
2.736,,
2.769,,
2.803,0.145,0.580
2.836,,
2.870,,
2.903,4.837E-2,0.290
2.936,,
2.970,,
3.003,0.145,-2.564
3.036,,
3.070,,
3.103,0.242,-5.611
3.136,,
3.170,,
3.203,0.242,-7.062
3.237,,
3.270,,
3.303,0.145,-5.417
3.337,,
3.370,,
3.403,-0.193,-1.645
3.437,,
3.470,,
3.503,-0.193,0.919
3.537,,
3.570,,
3.604,-0.242,0.435
3.637,,
3.670,,
3.704,-0.339,-2.467
3.737,,
3.770,,
3.804,-0.290,-5.417
3.837,,
3.871,,
3.904,-0.242,-6.626
3.937,,
3.971,,
4.004,0.145,-4.934
4.037,,
4.071,,
4.104,0.193,-1.741
4.137,,
4.171,,
4.204,0.339,0.822
4.238,,
4.271,,
4.304,0.339,0.242
4.338,,
4.371,,
4.404,0.435,-2.467
4.438,,
4.471,,
4.505,0.484,-6.046
4.538,,
4.571,,
4.605,0.000,-7.062
4.638,,
4.671,,
4.705,-0.290,-5.079
4.738,,
4.771,,
4.805,-0.532,-1.838
4.838,,
4.872,,
4.905,-0.435,0.580
4.938,,
4.972,,
5.005,-0.435,0.387
5.038,,
5.072,,
5.105,-0.580,-1.983
5.138,,
5.172,,
5.205,-0.290,-4.740
5.239,,
5.272,,
5.305,4.837E-2,-6.433
5.339,,
5.372,,
5.405,0.387,-5.272
5.439,,
5.472,,
5.505,0.532,-2.322
5.539,,
5.572,,
5.606,0.580,0.435
5.639,,
5.672,,
5.706,0.532,0.532
5.739,,
5.772,,
