0.0,-0.04808
0.1,-1.539
0.2,-4.183
0.3,-6.154
0.4,-6.154
0.5,-4.519
0.601,-1.875
0.701,-0.288
0.801,-1.058
0.901,-3.173
1.001,-5.577
1.101,-6.25
1.201,-5.144
1.301,-2.741
1.401,-0.865
1.502,-0.721
1.602,-2.212
1.702,-4.375
1.802,-6.298
1.902,-5.866
2.002,-3.846
2.102,-1.635
2.202,-0.673
2.302,-1.442
2.402,-3.606
2.502,-5.481
2.603,-6.01
2.703,-4.712
2.803,-2.548
2.903,-1.058
3.003,-1.154
3.103,-2.837
3.203,-4.952
3.303,-5.866
3.403,-5.193
3.503,-3.125
3.604,-1.394
3.704,-0.914
3.804,-2.26
3.904,-4.039
4.004,-5.625
4.104,-5.529
4.204,-4.135
4.304,-2.115
4.404,-1.25
4.505,-1.539
4.605,-3.173
4.705,-5.048
4.805,-5.337
4.905,-4.423
5.005,-2.644
5.105,-1.346
5.205,-1.298
5.305,-2.692
5.405,-4.568
5.505,-5.625
5.606,-5.144
5.706,-3.798
5.806,-1.779
5.906,-1.298
6.006,-2.067
6.106,-3.558
6.206,-5.144
6.306,-5.289
6.406,-4.279
6.506,-2.5
6.607,-1.49
6.707,-1.779
6.807,-3.221
6.907,-4.76
7.007,-5.337
7.107,-4.712
7.207,-3.125
7.307,-1.779
7.407,-1.539
7.508,-2.596
7.608,-3.943
7.708,-5.241
7.808,-5.048
7.908,-3.75
8.008,-2.356
8.108,-1.539
8.208,-2.212
8.308,-3.558
8.408,-4.904
8.508,-4.952
8.609,-4.183
8.709,-2.837
8.809,-1.731
8.909,-2.019
9.009,-3.125
9.109,-4.76
9.209,-5.144
9.309,-4.375
9.409,-3.269
9.509,-1.923
9.61,-1.587
9.71,-2.692
9.81,-3.991
9.91,-4.76
10.01,-5.048
10.11,-3.991
10.21,-2.5
10.31,-1.827
10.41,-2.212
10.511,-3.462
10.611,-4.616
10.711,-5.0
10.811,-4.279
10.911,-2.741
11.011,-2.115
11.111,-2.019
11.211,-2.981
11.311,-4.375
11.411,-4.904
11.511,-4.616
11.612,-3.414
11.712,-2.115
11.812,-1.683
11.912,-2.308
12.012,-3.558
12.112,-4.664
12.212,-4.712
12.312,-3.798
12.412,-2.596
12.512,-1.923
12.613,-2.019
12.713,-3.269
12.813,-4.231
12.913,-4.568
13.013,-4.135
13.113,-2.933
13.213,-2.164
13.313,-1.971
13.413,-2.741
13.514,-4.087
13.614,-4.856
13.714,-4.519
13.814,-3.414
13.914,-2.356
14.014,-1.971
14.114,-2.5
